stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After BS (Heisenberg),after_bs,A,47,47.00000000000001,52.0,1,|H>,7.862441913519676e-05
After BS (Heisenberg),after_bs,A,47,47.00000000000001,52.0,2,|V>,7.873605086901096e-05
After BS (Heisenberg),after_bs,A,47,47.00000000000001,52.0,3,|2H>,2.172477799402051e-09
After BS (Heisenberg),after_bs,A,47,47.00000000000001,52.0,4,|2V>,2.087055432617931e-09
After BS (Heisenberg),after_bs,A,47,47.00000000000001,52.0,5,|HV>,2.130912231479721e-09
After BS (Heisenberg),after_bs,A,48,48.00000000000001,51.0,0,|vac>,0.999865628909193
After BS (Heisenberg),after_bs,A,48,48.00000000000001,51.0,1,|H>,6.708962086389005e-05
After BS (Heisenberg),after_bs,A,48,48.00000000000001,51.0,2,|V>,6.727708930280963e-05
After BS (Heisenberg),after_bs,A,48,48.00000000000001,51.0,3,|2H>,1.4892303202664115e-09
After BS (Heisenberg),after_bs,A,48,48.00000000000001,51.0,4,|2V>,1.4306734141019476e-09
After BS (Heisenberg),after_bs,A,48,48.00000000000001,51.0,5,|HV>,1.4607371848952364e-09
After BS (Heisenberg),after_bs,A,49,49.0,50.00000000000001,0,|vac>,0.9998867889037897
After BS (Heisenberg),after_bs,A,49,49.0,50.00000000000001,1,|H>,5.6485472153727335e-05
After BS (Heisenberg),after_bs,A,49,49.0,50.00000000000001,2,|V>,5.6722729115726606e-05
After BS (Heisenberg),after_bs,A,49,49.0,50.00000000000001,3,|2H>,9.841559135441834e-10
After BS (Heisenberg),after_bs,A,49,49.0,50.00000000000001,4,|2V>,9.454586585283855e-10
After BS (Heisenberg),after_bs,A,49,49.0,50.00000000000001,5,|HV>,9.65326262220727e-10
After BS (Heisenberg),after_bs,A,50,50.00000000000001,49.0,0,|vac>,0.999905984324821
After BS (Heisenberg),after_bs,A,50,50.00000000000001,49.0,1,|H>,4.6874808917375275e-05
After BS (Heisenberg),after_bs,A,50,50.00000000000001,49.0,2,|V>,4.7139029883718124e-05
After BS (Heisenberg),after_bs,A,50,50.00000000000001,49.0,3,|2H>,6.242899386850185e-10
After BS (Heisenberg),after_bs,A,50,50.00000000000001,49.0,4,|2V>,5.997427032026783e-10
After BS (Heisenberg),after_bs,A,50,50.00000000000001,49.0,5,|HV>,6.123455285479318e-10
After BS (Heisenberg),after_bs,A,51,51.0,48.00000000000001,0,|vac>,0.9999231404451894
After BS (Heisenberg),after_bs,A,51,51.0,48.00000000000001,1,|H>,3.8293230809984475e-05
After BS (Heisenberg),after_bs,A,51,51.0,48.00000000000001,2,|V>,3.856521200704717e-05
After BS (Heisenberg),after_bs,A,51,51.0,48.00000000000001,3,|2H>,3.78030167816167e-10
After BS (Heisenberg),after_bs,A,51,51.0,48.00000000000001,4,|2V>,3.631659277030471e-10
After BS (Heisenberg),after_bs,A,51,51.0,48.00000000000001,5,|HV>,3.7079739488680383e-10
After BS (Heisenberg),after_bs,A,52,52.0,47.00000000000001,0,|vac>,0.9999382354524086
After BS (Heisenberg),after_bs,A,52,52.0,47.00000000000001,1,|H>,3.074977835128843e-05
After BS (Heisenberg),after_bs,A,52,52.0,47.00000000000001,2,|V>,3.101413116315373e-05
After BS (Heisenberg),after_bs,A,52,52.0,47.00000000000001,3,|2H>,2.1691867062642192e-10
After BS (Heisenberg),after_bs,A,52,52.0,47.00000000000001,4,|2V>,2.0838937460796907e-10
After BS (Heisenberg),after_bs,A,52,52.0,47.00000000000001,5,|HV>,2.127684106145236e-10
After BS (Heisenberg),after_bs,A,53,53.00000000000001,46.0,0,|vac>,0.9999512973428697
After BS (Heisenberg),after_bs,A,53,53.00000000000001,46.0,1,|H>,2.422858360021955e-05
After BS (Heisenberg),after_bs,A,53,53.00000000000001,46.0,2,|V>,2.4473730079638486e-05
After BS (Heisenberg),after_bs,A,53,53.00000000000001,46.0,3,|2H>,1.1675816837003816e-10
After BS (Heisenberg),after_bs,A,53,53.00000000000001,46.0,4,|2V>,1.1216720818332639e-10
After BS (Heisenberg),after_bs,A,53,53.00000000000001,46.0,5,|HV>,1.1452425850949271e-10
After BS (Heisenberg),after_bs,A,54,54.0,45.00000000000001,0,|vac>,0.9999623990778351
After BS (Heisenberg),after_bs,A,54,54.0,45.00000000000001,1,|H>,1.86913821133338e-05
After BS (Heisenberg),after_bs,A,54,54.0,45.00000000000001,2,|V>,1.8909369191804046e-05
After BS (Heisenberg),after_bs,A,54,54.0,45.00000000000001,3,|2H>,5.80847313017815e-11
After BS (Heisenberg),after_bs,A,54,54.0,45.00000000000001,4,|2V>,5.580082523691772e-11
After BS (Heisenberg),after_bs,A,54,54.0,45.00000000000001,5,|HV>,5.697340816427687e-11
After BS (Heisenberg),after_bs,A,55,55.0,44.00000000000001,0,|vac>,0.999971652299566
After BS (Heisenberg),after_bs,A,55,55.0,44.00000000000001,1,|H>,1.4080730984638866e-05
After BS (Heisenberg),after_bs,A,55,55.0,44.00000000000001,2,|V>,1.4266892690770683e-05
After BS (Heisenberg),after_bs,A,55,55.0,44.00000000000001,3,|2H>,2.6094715454782006e-11
After BS (Heisenberg),after_bs,A,55,55.0,44.00000000000001,4,|2V>,2.5068664760349978e-11
After BS (Heisenberg),after_bs,A,55,55.0,44.00000000000001,5,|HV>,2.5595450666917863e-11
After BS (Heisenberg),after_bs,A,56,56.00000000000001,43.0,0,|vac>,0.9999791999743658
After BS (Heisenberg),after_bs,A,56,56.00000000000001,43.0,1,|H>,1.0323745122169243e-05
After BS (Heisenberg),after_bs,A,56,56.00000000000001,43.0,2,|V>,1.0476250592415995e-05
After BS (Heisenberg),after_bs,A,56,56.00000000000001,43.0,3,|2H>,1.0171684930034101e-11
After BS (Heisenberg),after_bs,A,56,56.00000000000001,43.0,4,|2V>,9.771731751617418e-12
After BS (Heisenberg),after_bs,A,56,56.00000000000001,43.0,5,|HV>,9.977072188323296e-12
After BS (Heisenberg),after_bs,A,57,57.0,42.00000000000001,0,|vac>,0.9999852083744156
After BS (Heisenberg),after_bs,A,57,57.0,42.00000000000001,1,|H>,7.33614331353349e-06
After BS (Heisenberg),after_bs,A,57,57.0,42.00000000000001,2,|V>,7.4554729299951675e-06
After BS (Heisenberg),after_bs,A,57,57.0,42.00000000000001,3,|2H>,3.1755341457260037e-12
After BS (Heisenberg),after_bs,A,57,57.0,42.00000000000001,4,|2V>,3.0506713542132965e-12
After BS (Heisenberg),after_bs,A,57,57.0,42.00000000000001,5,|HV>,3.114777308412687e-12
After BS (Heisenberg),after_bs,A,58,58.0,41.0,0,|vac>,0.9999898588294267
After BS (Heisenberg),after_bs,A,58,58.0,41.0,1,|H>,5.026388126206777e-06
After BS (Heisenberg),after_bs,A,58,58.0,41.0,2,|V>,5.114780551414824e-06
After BS (Heisenberg),after_bs,A,58,58.0,41.0,3,|2H>,6.444663462981898e-13
After BS (Heisenberg),after_bs,A,58,58.0,41.0,4,|2V>,6.191257694557361e-13
After BS (Heisenberg),after_bs,A,58,58.0,41.0,5,|HV>,6.321359051316104e-13
After BS (Heisenberg),after_bs,A,59,59.00000000000001,40.0,0,|vac>,0.9999933396711418
After BS (Heisenberg),after_bs,A,59,59.00000000000001,40.0,1,|H>,3.2997096318943146e-06
After BS (Heisenberg),after_bs,A,59,59.00000000000001,40.0,2,|V>,3.36061914069384e-06
After BS (Heisenberg),after_bs,A,59,59.00000000000001,40.0,3,|2H>,2.904424022299465e-14
After BS (Heisenberg),after_bs,A,59,59.00000000000001,40.0,4,|2V>,2.7902213481904943e-14
After BS (Heisenberg),after_bs,A,59,59.00000000000001,40.0,5,|HV>,2.8488542788434565e-14
After BS (Heisenberg),after_bs,A,60,60.00000000000001,39.00000000000001,0,|vac>,0.9999958387589875
After BS (Heisenberg),after_bs,A,60,60.00000000000001,39.00000000000001,1,|H>,2.0618219171637324e-06
After BS (Heisenberg),after_bs,A,60,60.00000000000001,39.00000000000001,2,|V>,2.099418987535525e-06
After BS (Heisenberg),after_bs,A,60,60.00000000000001,39.00000000000001,3,|2H>,3.648051886386383e-14
After BS (Heisenberg),after_bs,A,60,60.00000000000001,39.00000000000001,4,|2V>,3.504609579925083e-14
After BS (Heisenberg),after_bs,A,60,60.00000000000001,39.00000000000001,5,|HV>,3.578254464977724e-14
After BS (Heisenberg),after_bs,A,61,61.00000000000001,38.0,0,|vac>,0.999997536915907
After BS (Heisenberg),after_bs,A,61,61.00000000000001,38.0,1,|H>,1.2221720440556672e-06
After BS (Heisenberg),after_bs,A,61,61.00000000000001,38.0,2,|V>,1.2409116887152548e-06
After BS (Heisenberg),after_bs,A,61,61.00000000000001,38.0,3,|2H>,1.2239584783375137e-13
After BS (Heisenberg),after_bs,A,61,61.00000000000001,38.0,4,|2V>,1.1758321269000055e-13
After BS (Heisenberg),after_bs,A,61,61.00000000000001,38.0,5,|HV>,1.200540734193505e-13
After BS (Heisenberg),after_bs,A,62,62.0,37.0,0,|vac>,0.9999986025240701
After BS (Heisenberg),after_bs,A,62,62.0,37.0,1,|H>,6.966012949396556e-07
After BS (Heisenberg),after_bs,A,62,62.0,37.0,2,|V>,7.008742422433773e-07
After BS (Heisenberg),after_bs,A,62,62.0,37.0,3,|2H>,1.336014835290738e-13
After BS (Heisenberg),after_bs,A,62,62.0,37.0,4,|2V>,1.2834824000592382e-13
After BS (Heisenberg),after_bs,A,62,62.0,37.0,5,|HV>,1.3104531400703263e-13
After BS (Heisenberg),after_bs,A,63,63.00000000000001,36.00000000000001,0,|vac>,0.999999187437116
After BS (Heisenberg),after_bs,A,63,63.00000000000001,36.00000000000001,1,|H>,4.093449866407064e-07
After BS (Heisenberg),after_bs,A,63,63.00000000000001,36.00000000000001,2,|V>,4.0321765346401353e-07
After BS (Heisenberg),after_bs,A,63,63.00000000000001,36.00000000000001,3,|2H>,8.275918944121929e-14
After BS (Heisenberg),after_bs,A,63,63.00000000000001,36.00000000000001,4,|2V>,7.950507755239425e-14
After BS (Heisenberg),after_bs,A,63,63.00000000000001,36.00000000000001,5,|HV>,8.117577500499758e-14
After BS (Heisenberg),after_bs,A,64,64.0,35.0,0,|vac>,0.9999994242668682
After BS (Heisenberg),after_bs,A,64,64.0,35.0,1,|H>,2.9434595374652436e-07
After BS (Heisenberg),after_bs,A,64,64.0,35.0,2,|V>,2.813871061199523e-07
After BS (Heisenberg),after_bs,A,64,64.0,35.0,3,|2H>,2.4425341872469034e-14
After BS (Heisenberg),after_bs,A,64,64.0,35.0,4,|2V>,2.3464931361994746e-14
After BS (Heisenberg),after_bs,A,64,64.0,35.0,5,|HV>,2.395801686370238e-14
After BS (Heisenberg),after_bs,A,65,65.0,34.0,0,|vac>,0.9999994250068536
After BS (Heisenberg),after_bs,A,65,65.0,34.0,1,|H>,2.959037241558976e-07
After BS (Heisenberg),after_bs,A,65,65.0,34.0,2,|V>,2.79089422703481e-07
After BS (Heisenberg),after_bs,A,65,65.0,34.0,3,|2H>,4.091562828749828e-18
After BS (Heisenberg),after_bs,A,65,65.0,34.0,4,|2V>,3.9306815617721075e-18
After BS (Heisenberg),after_bs,A,65,65.0,34.0,5,|HV>,4.013279804686011e-18
After BS (Heisenberg),after_bs,A,66,66.00000000000001,33.00000000000001,0,|vac>,0.9999992808710074
After BS (Heisenberg),after_bs,A,66,66.00000000000001,33.00000000000001,1,|H>,3.687223681891669e-07
After BS (Heisenberg),after_bs,A,66,66.00000000000001,33.00000000000001,2,|V>,3.5040655522396967e-07
After BS (Heisenberg),after_bs,A,66,66.00000000000001,33.00000000000001,3,|2H>,2.3348504833697983e-14
After BS (Heisenberg),after_bs,A,66,66.00000000000001,33.00000000000001,4,|2V>,2.243043582315398e-14
After BS (Heisenberg),after_bs,A,66,66.00000000000001,33.00000000000001,5,|HV>,2.290178272504198e-14
After BS (Heisenberg),after_bs,A,67,67.0,32.0,0,|vac>,0.9999990631605148
After BS (Heisenberg),after_bs,A,67,67.0,32.0,1,|H>,4.774516596976934e-07
After BS (Heisenberg),after_bs,A,67,67.0,32.0,2,|V>,4.593875722443127e-07
After BS (Heisenberg),after_bs,A,67,67.0,32.0,3,|2H>,8.592095209961315e-14
After BS (Heisenberg),after_bs,A,67,67.0,32.0,4,|2V>,8.254251891764812e-14
After BS (Heisenberg),after_bs,A,67,67.0,32.0,5,|HV>,8.427704431304025e-14
After BS (Heisenberg),after_bs,A,68,68.0,31.0,0,|vac>,0.9999988249294418
After BS (Heisenberg),after_bs,A,68,68.0,31.0,1,|H>,5.958364050208285e-07
After BS (Heisenberg),after_bs,A,68,68.0,31.0,2,|V>,5.792336594461318e-07
After BS (Heisenberg),after_bs,A,68,68.0,31.0,3,|2H>,1.67984538061857e-13
After BS (Heisenberg),after_bs,A,68,68.0,31.0,4,|2V>,1.613793442926828e-13
After BS (Heisenberg),after_bs,A,68,68.0,31.0,5,|HV>,1.647705246764954e-13
After BS (Heisenberg),after_bs,A,69,69.00000000000001,30.000000000000004,0,|vac>,0.9999986032021869
After BS (Heisenberg),after_bs,A,69,69.00000000000001,30.000000000000004,1,|H>,7.055968929936915e-07
After BS (Heisenberg),after_bs,A,69,69.00000000000001,30.000000000000004,2,|V>,6.912001884091231e-07
After BS (Heisenberg),after_bs,A,69,69.00000000000001,30.000000000000004,3,|2H>,2.486510503652096e-13
After BS (Heisenberg),after_bs,A,69,69.00000000000001,30.000000000000004,4,|2V>,2.3887402929211496e-13
After BS (Heisenberg),after_bs,A,69,69.00000000000001,30.000000000000004,5,|HV>,2.4389366130198456e-13
After BS (Heisenberg),after_bs,A,70,70.0,29.0,0,|vac>,0.9999984215012624
After BS (Heisenberg),after_bs,A,70,70.0,29.0,1,|H>,7.95160178258611e-07
After BS (Heisenberg),after_bs,A,70,70.0,29.0,2,|V>,7.833376408896213e-07
After BS (Heisenberg),after_bs,A,70,70.0,29.0,3,|2H>,3.120935453385483e-13
After BS (Heisenberg),after_bs,A,70,70.0,29.0,4,|2V>,2.998219496023907e-13
After BS (Heisenberg),after_bs,A,70,70.0,29.0,5,|HV>,3.0612232415472687e-13
After BS (Heisenberg),after_bs,A,71,71.0,28.000000000000004,0,|vac>,0.9999982924685302
After BS (Heisenberg),after_bs,A,71,71.0,28.000000000000004,1,|H>,8.583493312268332e-07
After BS (Heisenberg),after_bs,A,71,71.0,28.000000000000004,2,|V>,8.491811091464105e-07
After BS (Heisenberg),after_bs,A,71,71.0,28.000000000000004,3,|2H>,3.498618103438611e-13
After BS (Heisenberg),after_bs,A,71,71.0,28.000000000000004,4,|2V>,3.3610515704456983e-13
After BS (Heisenberg),after_bs,A,71,71.0,28.000000000000004,5,|HV>,3.4316797676567486e-13
After BS (Heisenberg),after_bs,A,72,72.00000000000001,27.0,0,|vac>,0.9999982204011875
After BS (Heisenberg),after_bs,A,72,72.00000000000001,27.0,1,|H>,8.93118666898899e-07
After BS (Heisenberg),after_bs,A,72,72.00000000000001,27.0,2,|V>,8.864790854202727e-07
After BS (Heisenberg),after_bs,A,72,72.00000000000001,27.0,3,|2H>,3.6041226727816546e-13
After BS (Heisenberg),after_bs,A,72,72.00000000000001,27.0,4,|2V>,3.462407673914684e-13
After BS (Heisenberg),after_bs,A,72,72.00000000000001,27.0,5,|HV>,3.5351657399196323e-13
After BS (Heisenberg),after_bs,A,73,73.0,26.0,0,|vac>,0.9999982035690934
After BS (Heisenberg),after_bs,A,73,73.0,26.0,1,|H>,9.004003919039321e-07
After BS (Heisenberg),after_bs,A,73,73.0,26.0,2,|V>,8.960294926920219e-07
After BS (Heisenberg),after_bs,A,73,73.0,26.0,3,|2H>,3.471926606143074e-13
After BS (Heisenberg),after_bs,A,73,73.0,26.0,4,|2V>,3.335409589455674e-13
After BS (Heisenberg),after_bs,A,73,73.0,26.0,5,|HV>,3.4054989532536784e-13
After BS (Heisenberg),after_bs,A,74,74.0,25.000000000000004,0,|vac>,0.9999982362266561
After BS (Heisenberg),after_bs,A,74,74.0,25.000000000000004,1,|H>,8.831049981758663e-07
After BS (Heisenberg),after_bs,A,74,74.0,25.000000000000004,2,|V>,8.806674154483903e-07
After BS (Heisenberg),after_bs,A,74,74.0,25.000000000000004,3,|2H>,3.163653664338365e-13
After BS (Heisenberg),after_bs,A,74,74.0,25.000000000000004,4,|2V>,3.03925801630541e-13
After BS (Heisenberg),after_bs,A,74,74.0,25.000000000000004,5,|HV>,3.103124133813472e-13
After BS (Heisenberg),after_bs,A,75,75.00000000000001,24.000000000000004,0,|vac>,0.9999983102754916
After BS (Heisenberg),after_bs,A,75,75.00000000000001,24.000000000000004,1,|H>,8.452964596105159e-07
After BS (Heisenberg),after_bs,A,75,75.00000000000001,24.000000000000004,2,|V>,8.444272406098768e-07
After BS (Heisenberg),after_bs,A,75,75.00000000000001,24.000000000000004,3,|2H>,2.748404364550363e-13
After BS (Heisenberg),after_bs,A,75,75.00000000000001,24.000000000000004,4,|2V>,2.640336422145483e-13
After BS (Heisenberg),after_bs,A,75,75.00000000000001,24.000000000000004,5,|HV>,2.695819712899275e-13
After BS (Heisenberg),after_bs,A,76,76.0,23.0,0,|vac>,0.999998416570202
After BS (Heisenberg),after_bs,A,76,76.0,23.0,1,|H>,7.915454914482874e-07
After BS (Heisenberg),after_bs,A,76,76.0,23.0,2,|V>,7.91883632988113e-07
After BS (Heisenberg),after_bs,A,76,76.0,23.0,3,|2H>,2.289104373536408e-13
After BS (Heisenberg),after_bs,A,76,76.0,23.0,4,|2V>,2.1990962208804705e-13
After BS (Heisenberg),after_bs,A,76,76.0,23.0,5,|HV>,2.2453074135140544e-13
After BS (Heisenberg),after_bs,A,77,77.0,22.000000000000004,0,|vac>,0.9999985458869426
After BS (Heisenberg),after_bs,A,77,77.0,22.000000000000004,1,|H>,7.264506624366052e-07
After BS (Heisenberg),after_bs,A,77,77.0,22.000000000000004,2,|V>,7.276618553275324e-07
After BS (Heisenberg),after_bs,A,77,77.0,22.000000000000004,3,|2H>,1.8351286332485258e-13
After BS (Heisenberg),after_bs,A,77,77.0,22.000000000000004,4,|2V>,1.7629709194837218e-13
After BS (Heisenberg),after_bs,A,77,77.0,22.000000000000004,5,|HV>,1.800017497073423e-13
After BS (Heisenberg),after_bs,A,78,78.00000000000001,21.000000000000004,0,|vac>,0.9999986895928403
After BS (Heisenberg),after_bs,A,78,78.00000000000001,21.000000000000004,1,|H>,6.543081577621637e-07
After BS (Heisenberg),after_bs,A,78,78.00000000000001,21.000000000000004,2,|V>,6.560985840734011e-07
After BS (Heisenberg),after_bs,A,78,78.00000000000001,21.000000000000004,3,|2H>,1.4200086255037683e-13
After BS (Heisenberg),after_bs,A,78,78.00000000000001,21.000000000000004,4,|2V>,1.364173533569251e-13
After BS (Heisenberg),after_bs,A,78,78.00000000000001,21.000000000000004,5,|HV>,1.3928398944811752e-13
After BS (Heisenberg),after_bs,A,79,79.0,20.0,0,|vac>,0.9999988400643971
After BS (Heisenberg),after_bs,A,79,79.0,20.0,1,|H>,5.789060926755275e-07
After BS (Heisenberg),after_bs,A,79,79.0,20.0,2,|V>,5.8102919763038e-07
After BS (Heisenberg),after_bs,A,79,79.0,20.0,3,|2H>,1.0625306398805342e-13
After BS (Heisenberg),after_bs,A,79,79.0,20.0,4,|2V>,1.0207516711479332e-13
After BS (Heisenberg),after_bs,A,79,79.0,20.0,5,|HV>,1.0422014611428345e-13
After BS (Heisenberg),after_bs,A,80,80.0,19.0,0,|vac>,0.9999989909062197
After BS (Heisenberg),after_bs,A,80,80.0,19.0,1,|H>,5.034177527470344e-07
After BS (Heisenberg),after_bs,A,80,80.0,19.0,2,|V>,5.056758018189253e-07
After BS (Heisenberg),after_bs,A,80,80.0,19.0,3,|2H>,7.696275229353671e-14
After BS (Heisenberg),after_bs,A,80,80.0,19.0,4,|2V>,7.393655775273438e-14
After BS (Heisenberg),after_bs,A,80,80.0,19.0,5,|HV>,7.549023988834101e-14
After BS (Heisenberg),after_bs,A,81,81.00000000000001,18.000000000000004,0,|vac>,0.9999991370195945
After BS (Heisenberg),after_bs,A,81,81.00000000000001,18.000000000000004,1,|H>,4.3036911886448663e-07
After BS (Heisenberg),after_bs,A,81,81.00000000000001,18.000000000000004,2,|V>,4.3261112782571325e-07
After BS (Heisenberg),after_bs,A,81,81.00000000000001,18.000000000000004,3,|2H>,5.398419177530215e-14
After BS (Heisenberg),after_bs,A,81,81.00000000000001,18.000000000000004,4,|2V>,5.1861519943116234e-14
After BS (Heisenberg),after_bs,A,81,81.00000000000001,18.000000000000004,5,|HV>,5.2951323411351026e-14
After BS (Heisenberg),after_bs,A,82,82.0,17.0,0,|vac>,0.9999992745652229
After BS (Heisenberg),after_bs,A,82,82.0,17.0,1,|H>,3.616586587546672e-07
After BS (Heisenberg),after_bs,A,82,82.0,17.0,2,|V>,3.637760102878584e-07
After BS (Heisenberg),after_bs,A,82,82.0,17.0,3,|2H>,3.665781048396352e-14
After BS (Heisenberg),after_bs,A,82,82.0,17.0,4,|2V>,3.5216416268720446e-14
After BS (Heisenberg),after_bs,A,82,82.0,17.0,5,|HV>,3.595644418579366e-14
After BS (Heisenberg),after_bs,A,83,83.0,16.0,0,|vac>,0.9999994008574044
After BS (Heisenberg),after_bs,A,83,83.0,16.0,1,|H>,2.986108730990206e-07
After BS (Heisenberg),after_bs,A,83,83.0,16.0,2,|V>,3.00531651355486e-07
After BS (Heisenberg),after_bs,A,83,83.0,16.0,3,|2H>,2.4074128723544614e-14
After BS (Heisenberg),after_bs,A,83,83.0,16.0,4,|2V>,2.3127528001287047e-14
After BS (Heisenberg),after_bs,A,83,83.0,16.0,5,|HV>,2.3613523403314487e-14
After BS (Heisenberg),after_bs,A,84,84.00000000000001,15.000000000000002,0,|vac>,0.999999514219394
After BS (Heisenberg),after_bs,A,84,84.00000000000001,15.000000000000002,1,|H>,2.4204887436695777e-07
After BS (Heisenberg),after_bs,A,84,84.00000000000001,15.000000000000002,2,|V>,2.437316864151639e-07
After BS (Heisenberg),after_bs,A,84,84.00000000000001,15.000000000000002,3,|2H>,1.5264003459087592e-14
After BS (Heisenberg),after_bs,A,84,84.00000000000001,15.000000000000002,4,|2V>,1.4663819051026563e-14
After BS (Heisenberg),after_bs,A,84,84.00000000000001,15.000000000000002,5,|HV>,1.497196044137695e-14
After BS (Heisenberg),after_bs,A,85,85.0,14.000000000000002,0,|vac>,0.9999996138222952
After BS (Heisenberg),after_bs,A,85,85.0,14.000000000000002,1,|H>,1.9237492602120224e-07
After BS (Heisenberg),after_bs,A,85,85.0,14.000000000000002,2,|V>,1.9380275185394654e-07
After BS (Heisenberg),after_bs,A,85,85.0,14.000000000000002,3,|2H>,9.319771731503447e-15
After BS (Heisenberg),after_bs,A,85,85.0,14.000000000000002,4,|2V>,8.953315991689011e-15
After BS (Heisenberg),after_bs,A,85,85.0,14.000000000000002,5,|HV>,9.141458468578325e-15
After BS (Heisenberg),after_bs,A,86,86.0,13.0,0,|vac>,0.9999996995233251
After BS (Heisenberg),after_bs,A,86,86.0,13.0,1,|H>,1.4965111591872414e-07
After BS (Heisenberg),after_bs,A,86,86.0,13.0,2,|V>,1.508255427159576e-07
After BS (Heisenberg),after_bs,A,86,86.0,13.0,3,|2H>,5.460248723880498e-15
After BS (Heisenberg),after_bs,A,86,86.0,13.0,4,|2V>,5.2455503875793615e-15
After BS (Heisenberg),after_bs,A,86,86.0,13.0,5,|HV>,5.3557789155774e-15
After BS (Heisenberg),after_bs,A,87,87.00000000000001,12.000000000000002,0,|vac>,0.9999997717138387
After BS (Heisenberg),after_bs,A,87,87.00000000000001,12.000000000000002,1,|H>,1.1367505037074382e-07
After BS (Heisenberg),after_bs,A,87,87.00000000000001,12.000000000000002,2,|V>,1.1461110197242742e-07
After BS (Heisenberg),after_bs,A,87,87.00000000000001,12.000000000000002,3,|2H>,3.0549519181123885e-15
After BS (Heisenberg),after_bs,A,87,87.00000000000001,12.000000000000002,4,|2V>,2.934830449815407e-15
After BS (Heisenberg),after_bs,A,87,87.00000000000001,12.000000000000002,5,|HV>,2.9965021556805938e-15
After BS (Heisenberg),after_bs,A,88,88.00000000000001,11.000000000000002,0,|vac>,0.9999998311831253
After BS (Heisenberg),after_bs,A,88,88.00000000000001,11.000000000000002,1,|H>,8.404760246468164e-08
After BS (Heisenberg),after_bs,A,88,88.00000000000001,11.000000000000002,2,|V>,8.476926772588047e-08
After BS (Heisenberg),after_bs,A,88,88.00000000000001,11.000000000000002,3,|2H>,1.6218346625364011e-15
After BS (Heisenberg),after_bs,A,88,88.00000000000001,11.000000000000002,4,|2V>,1.558063720683159e-15
After BS (Heisenberg),after_bs,A,88,88.00000000000001,11.000000000000002,5,|HV>,1.5908044357226651e-15
After BS (Heisenberg),after_bs,A,89,89.0,10.0,0,|vac>,0.9999998790007839
After BS (Heisenberg),after_bs,A,89,89.0,10.0,1,|H>,6.023136284735393e-08
After BS (Heisenberg),after_bs,A,89,89.0,10.0,2,|V>,6.076785115546447e-08
After BS (Heisenberg),after_bs,A,89,89.0,10.0,3,|2H>,8.100826623962022e-16
After BS (Heisenberg),after_bs,A,89,89.0,10.0,4,|2V>,7.782300108581434e-16
After BS (Heisenberg),after_bs,A,89,89.0,10.0,5,|HV>,7.94583518531868e-16
After BS (Heisenberg),after_bs,A,90,90.00000000000001,9.000000000000002,0,|vac>,0.9999999164181105
After BS (Heisenberg),after_bs,A,90,90.00000000000001,9.000000000000002,1,|H>,4.1599593041418126e-08
After BS (Heisenberg),after_bs,A,90,90.00000000000001,9.000000000000002,2,|V>,4.198229570057826e-08
After BS (Heisenberg),after_bs,A,90,90.00000000000001,9.000000000000002,3,|2H>,3.763783584247719e-16
After BS (Heisenberg),after_bs,A,90,90.00000000000001,9.000000000000002,4,|2V>,3.615790678788633e-16
After BS (Heisenberg),after_bs,A,90,90.00000000000001,9.000000000000002,5,|HV>,3.6917718923463653e-16
After BS (Heisenberg),after_bs,A,91,91.00000000000001,8.0,0,|vac>,0.9999999447873819
After BS (Heisenberg),after_bs,A,91,91.00000000000001,8.0,1,|H>,2.747625592839199e-08
After BS (Heisenberg),after_bs,A,91,91.00000000000001,8.0,2,|V>,2.7736362588096978e-08
After BS (Heisenberg),after_bs,A,91,91.00000000000001,8.0,3,|2H>,1.6015806323587056e-16
After BS (Heisenberg),after_bs,A,91,91.00000000000001,8.0,4,|2V>,1.5386060843077354e-16
After BS (Heisenberg),after_bs,A,91,91.00000000000001,8.0,5,|HV>,1.5709379219410887e-16
After BS (Heisenberg),after_bs,A,92,92.0,7.000000000000001,0,|vac>,0.9999999654969317
After BS (Heisenberg),after_bs,A,92,92.0,7.000000000000001,1,|H>,1.71681817823734e-08
After BS (Heisenberg),after_bs,A,92,92.0,7.000000000000001,2,|V>,1.7334886563603914e-08
After BS (Heisenberg),after_bs,A,92,92.0,7.000000000000001,3,|2H>,6.107819121435063e-17
After BS (Heisenberg),after_bs,A,92,92.0,7.000000000000001,4,|2V>,5.867658156998525e-17
After BS (Heisenberg),after_bs,A,92,92.0,7.000000000000001,5,|HV>,5.990959483696969e-17
After BS (Heisenberg),after_bs,A,93,93.00000000000001,6.000000000000001,0,|vac>,0.9999999799193715
After BS (Heisenberg),after_bs,A,93,93.00000000000001,6.000000000000001,1,|H>,9.990700054247617e-09
After BS (Heisenberg),after_bs,A,93,93.00000000000001,6.000000000000001,2,|V>,1.0089928360368892e-08
After BS (Heisenberg),after_bs,A,93,93.00000000000001,6.000000000000001,3,|2H>,2.0232237258065126e-17
After BS (Heisenberg),after_bs,A,93,93.00000000000001,6.000000000000001,4,|2V>,1.9436700669822612e-17
After BS (Heisenberg),after_bs,A,93,93.00000000000001,6.000000000000001,5,|HV>,1.9845138058294518e-17
After BS (Heisenberg),after_bs,A,94,94.00000000000001,5.0,0,|vac>,0.9999999893700209
