stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After QFC (State-side),after_qfc,A,19,19.0,80.0,1,|H>,0.0008931374236282787
After QFC (State-side),after_qfc,A,19,19.0,80.0,2,|V>,0.0008931374236282682
After QFC (State-side),after_qfc,A,20,20.0,79.0,0,|vac>,0.9981125698312605
After QFC (State-side),after_qfc,A,20,20.0,79.0,1,|H>,0.0009437150843701251
After QFC (State-side),after_qfc,A,20,20.0,79.0,2,|V>,0.0009437150843701238
After QFC (State-side),after_qfc,A,21,21.000000000000004,78.00000000000001,0,|vac>,0.9980149479992164
After QFC (State-side),after_qfc,A,21,21.000000000000004,78.00000000000001,1,|H>,0.0009925260003919105
After QFC (State-side),after_qfc,A,21,21.000000000000004,78.00000000000001,2,|V>,0.0009925260003919084
After QFC (State-side),after_qfc,A,22,22.000000000000004,77.0,0,|vac>,0.9979218850705458
After QFC (State-side),after_qfc,A,22,22.000000000000004,77.0,1,|H>,0.0010390574647270218
After QFC (State-side),after_qfc,A,22,22.000000000000004,77.0,2,|V>,0.0010390574647270187
After QFC (State-side),after_qfc,A,23,23.0,76.0,0,|vac>,0.9978344323706716
After QFC (State-side),after_qfc,A,23,23.0,76.0,1,|H>,0.0010827838146640577
After QFC (State-side),after_qfc,A,23,23.0,76.0,2,|V>,0.001082783814664058
After QFC (State-side),after_qfc,A,24,24.000000000000004,75.00000000000001,0,|vac>,0.9977536551997134
After QFC (State-side),after_qfc,A,24,24.000000000000004,75.00000000000001,1,|H>,0.0011231724001435574
After QFC (State-side),after_qfc,A,24,24.000000000000004,75.00000000000001,2,|V>,0.001123172400143564
After QFC (State-side),after_qfc,A,25,25.000000000000004,74.0,0,|vac>,0.9976806189986014
After QFC (State-side),after_qfc,A,25,25.000000000000004,74.0,1,|H>,0.0011596905006991216
After QFC (State-side),after_qfc,A,25,25.000000000000004,74.0,2,|V>,0.0011596905006991181
After QFC (State-side),after_qfc,A,26,26.0,73.0,0,|vac>,0.9976163736068172
