stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After Fiber (Heisenberg),after_fiber,A,30,30.000000000000004,69.00000000000001,1,|H>,0.00029458842267374456
After Fiber (Heisenberg),after_fiber,A,30,30.000000000000004,69.00000000000001,2,|V>,0.00030005590431063855
After Fiber (Heisenberg),after_fiber,A,31,31.0,68.0,0,|vac>,0.9994038500483456
After Fiber (Heisenberg),after_fiber,A,31,31.0,68.0,1,|H>,0.00029533431324503783
After Fiber (Heisenberg),after_fiber,A,31,31.0,68.0,2,|V>,0.00030081563840967225
After Fiber (Heisenberg),after_fiber,A,32,32.0,67.0,0,|vac>,0.999405552563367
After Fiber (Heisenberg),after_fiber,A,32,32.0,67.0,1,|H>,0.00029449088265624736
After Fiber (Heisenberg),after_fiber,A,32,32.0,67.0,2,|V>,0.00029995655397673535
After Fiber (Heisenberg),after_fiber,A,33,33.00000000000001,66.00000000000001,0,|vac>,0.9994105497834053
After Fiber (Heisenberg),after_fiber,A,33,33.00000000000001,66.00000000000001,1,|H>,0.0002920152462095234
After Fiber (Heisenberg),after_fiber,A,33,33.00000000000001,66.00000000000001,2,|V>,0.0002974349703855535
After Fiber (Heisenberg),after_fiber,A,34,34.0,65.0,0,|vac>,0.9994188843097203
After Fiber (Heisenberg),after_fiber,A,34,34.0,65.0,1,|H>,0.00028788629912398714
After Fiber (Heisenberg),after_fiber,A,34,34.0,65.0,2,|V>,0.00029322939115621136
After Fiber (Heisenberg),after_fiber,A,35,35.0,64.0,0,|vac>,0.9994305500705726
After Fiber (Heisenberg),after_fiber,A,35,35.0,64.0,1,|H>,0.0002821070493558822
After Fiber (Heisenberg),after_fiber,A,35,35.0,64.0,2,|V>,0.00028734288007180786
After Fiber (Heisenberg),after_fiber,A,36,36.00000000000001,63.00000000000001,0,|vac>,0.9994454883156393
After Fiber (Heisenberg),after_fiber,A,36,36.00000000000001,63.00000000000001,1,|H>,0.0002747066019757642
After Fiber (Heisenberg),after_fiber,A,36,36.00000000000001,63.00000000000001,2,|V>,0.00027980508238515615
After Fiber (Heisenberg),after_fiber,A,37,37.0,62.0,0,|vac>,0.9994635845724164
After Fiber (Heisenberg),after_fiber,A,37,37.0,62.0,1,|H>,0.00026574166697463443
After Fiber (Heisenberg),after_fiber,A,37,37.0,62.0,2,|V>,0.0002706737606093895
After Fiber (Heisenberg),after_fiber,A,38,38.0,61.00000000000001,0,|vac>,0.9994846668333343
After Fiber (Heisenberg),after_fiber,A,38,38.0,61.00000000000001,1,|H>,0.0002552974573712417
After Fiber (Heisenberg),after_fiber,A,38,38.0,61.00000000000001,2,|V>,0.00026003570929388766
After Fiber (Heisenberg),after_fiber,A,39,39.00000000000001,60.00000000000001,0,|vac>,0.999508505238855
After Fiber (Heisenberg),after_fiber,A,39,39.00000000000001,60.00000000000001,1,|H>,0.00024348784620927986
After Fiber (Heisenberg),after_fiber,A,39,39.00000000000001,60.00000000000001,2,|V>,0.00024800691493531083
After Fiber (Heisenberg),after_fiber,A,40,40.0,59.00000000000001,0,|vac>,0.9995348135009652
After Fiber (Heisenberg),after_fiber,A,40,40.0,59.00000000000001,1,|H>,0.00023045466135154324
After Fiber (Heisenberg),after_fiber,A,40,40.0,59.00000000000001,2,|V>,0.00023473183768332154
After Fiber (Heisenberg),after_fiber,A,41,41.0,58.0,0,|vac>,0.9995632522698955
After Fiber (Heisenberg),after_fiber,A,41,41.0,58.0,1,|H>,0.00021636601759988746
After Fiber (Heisenberg),after_fiber,A,41,41.0,58.0,2,|V>,0.00022038171250513238
After Fiber (Heisenberg),after_fiber,A,42,42.00000000000001,57.0,0,|vac>,0.9995934345819133
After Fiber (Heisenberg),after_fiber,A,42,42.00000000000001,57.0,1,|H>,0.00020141361784306778
After Fiber (Heisenberg),after_fiber,A,42,42.00000000000001,57.0,2,|V>,0.00020515180024338988
After Fiber (Heisenberg),after_fiber,A,43,43.0,56.00000000000001,0,|vac>,0.9996249334368348
After Fiber (Heisenberg),after_fiber,A,43,43.0,56.00000000000001,1,|H>,0.0001858089991389276
After Fiber (Heisenberg),after_fiber,A,43,43.0,56.00000000000001,2,|V>,0.0001892575640266497
After Fiber (Heisenberg),after_fiber,A,44,44.00000000000001,55.0,0,|vac>,0.9996572914416055
After Fiber (Heisenberg),after_fiber,A,44,44.00000000000001,55.0,1,|H>,0.00016977875525429618
After Fiber (Heisenberg),after_fiber,A,44,44.00000000000001,55.0,2,|V>,0.00017292980314091182
After Fiber (Heisenberg),after_fiber,A,45,45.00000000000001,54.0,0,|vac>,0.9996900323251021
After Fiber (Heisenberg),after_fiber,A,45,45.00000000000001,54.0,1,|H>,0.00015355883220330132
After Fiber (Heisenberg),after_fiber,A,45,45.00000000000001,54.0,2,|V>,0.0001564088426946641
After Fiber (Heisenberg),after_fiber,A,46,46.0,53.00000000000001,0,|vac>,0.9997226739863238
After Fiber (Heisenberg),after_fiber,A,46,46.0,53.00000000000001,1,|H>,0.00013738806413824233
After Fiber (Heisenberg),after_fiber,A,46,46.0,53.00000000000001,2,|V>,0.00013993794953762997
After Fiber (Heisenberg),after_fiber,A,47,47.00000000000001,52.0,0,|vac>,0.9997547425940634
After Fiber (Heisenberg),after_fiber,A,47,47.00000000000001,52.0,1,|H>,0.0001215011883327037
After Fiber (Heisenberg),after_fiber,A,47,47.00000000000001,52.0,2,|V>,0.00012375621760384885
After Fiber (Heisenberg),after_fiber,A,48,48.00000000000001,51.0,0,|vac>,0.9997857871242931
